order_id,date,store_id,product_id,unit_price,quantity,customer_id,channel
O104848,2025-08-28,SP001,C200,198.48,1,C4041,on-line
O101460,29/06/2025,SP001,C100,149.14,2,C7768,store
O101117,2025-06-22,SP001,C200,203.71,2,C7146,in_store
O103130,2025-07-30,MG001,A100,40.53,2,C7694,marketplace
O100946,2025-06-18,RJ001,B100,69.17,1,C9228,online
O102573,2025-07-20,SP001,C100,146.52,3,C4354,market_place
O102320,2025-07-15,RJ001,A100,38.65,3,C8584,MarketPlace
O104863,2025-08-28,SP002,B100,82.8,2,C9569,market_place
O103385,2025-08-03,RJ001,C100,144.9,2,C3279,on-line
O103446,2025-08-04,MG001,C200,211.72,5,C3514,in_store
O103614,2025-08-07,MG001,A100,36.69,6,C6452,market_place
O100512,2025-06-10,SP001,C100,131.1,1,C2336,ONLINE
O100453,08/06/2025,MG001,C100,141.73,2,C4817,on-line
O102327,2025-07-15,RJ001,C100,145.06,1,C1003,market_place
O100519,10/06/2025,SP001,C100,142.4,3,C6053,market_place
O102884,2025-07-25,MG001,C100,142.44,2,C7722,MarketPlace
O104156,2025-08-17,SP001,B200,115.84,1,C8387,In-Store
O104514,2025-08-22,MG001,B200,128.34,1,C1727,In-Store
O101034,2025-06-20,RJ001,C100,156.45,1,C7547,MarketPlace
O104301,2025-08-19,SP002,A200,55.96,2,C2538,ONLINE
O102022,2025-07-10,SP001,B100,76.72,1,C7814,MarketPlace
O104066,2025-08-15,RJ001,A200,57.17,7,C4465,on-line
O102727,2025-07-22,MG001,B200,121.09,1,C5723,IN_STORE
O102660,2025-07-21,RJ001,A200,56.15,1,C5917,In-Store
O104525,2025-08-22,MG001,C100,156.98,2,C7944,store
O104895,2025-08-28,MG001,C100,136.36,3,C9586,marketplace
O101153,2025-06-22,RJ001,C100,149.13,2,C3688,marketplace
O100788,2025/06/15,SP002,A200,58.4,1,C5735,in_store
O104701,2025-08-25,SP002,A200,58.22,1,C9776,on-line
O101706,2025-07-04,SP001,C200,182.19,2,C2343,marketplace
O100392,2025-06-08,SP001,A200,61.92,4,C7751,MarketPlace
O100805,2025-06-15,RJ001,A100,37.05,1,C3252,marketplace
O102728,22/07/2025,MG001,C100,156.83,4,C1665,marketplace
O102146,2025-07-12,SP002,C100,157.7,2,C4783,online
O102837,2025-07-25,SP001,B100,72.21,1,C5882,market_place
O103876,2025-08-11,MG001,A200,62.98,3,C9741,on-line
O101057,2025-06-21,SP001,C200,199.91,5,C8080,MarketPlace
O104401,2025-08-20,MG001,A100,42.06,1,C8282,market_place
O100287,2025-06-06,SP001,B100,84.53,1,C5952,Online
O102098,2025-07-11,RJ001,B200,117.04,1,C1372,in_store
O104533,2025-08-22,MG001,A100,40.3,3,C5493,market_place
O101519,2025-06-30,RJ001,B200,116.84,2,C5327,in_store
O101731,2025-07-04,RJ001,A100,41.27,1,C9542,marketplace
O105034,2025-08-31,SP002,A200,60.67,1,C8731,marketplace
O101290,2025-06-25,RJ001,A200,63.79,1,C7363,market_place
O102114,2025-07-11,MG001,B100,87.98,1,C9709,In-Store
O100270,2025-06-05,MG001,C100,151.62,3,,online
O102396,2025-07-16,RJ001,B200,123.81,1,C8802,IN_STORE
O101044,2025-06-20,RJ001,C200,206.6,1,C6707,online
O104300,2025-08-19,SP002,A200,55.92,2,C9243,MarketPlace
O101399,2025/06/27,MG001,C100,155.49,1,C2462,MarketPlace
O102117,2025-07-11,MG001,A100,37.32,2,C9673,ONLINE
O104890,2025-08-28,MG001,A100,39.13,3,C9306,Online
O104344,2025-08-20,SP001,B200,126.59,2,C2607,in_store
O103808,2025-08-10,MG001,C100,151.7,2,C1131,marketplace
O101361,2025-06-26,MG001,A200,59.86,2,C2584,MarketPlace
O103651,2025-08-08,RJ001,C200,193.16,5,C7451,marketplace
O100335,2025-06-07,SP001,B100,74.43,2,C2713,store
O102090,2025-07-11,SP002,C100,138.04,4,,in_store
O104655,2025-08-24,RJ001,C200,190.76,6,C1130,marketplace
O102953,2025-07-27,SP001,A100,38.85,1,C8861,store
O100129,2025-06-02,MG001,B100,74.65,3,C4450,IN_STORE
O100360,2025-06-07,RJ001,B100,76.19,1,C6568,store
O101183,2025-06-23,SP001,A100,42.19,2,C4329,MarketPlace
O103893,2025-08-12,SP001,B100,791.3,3,C7479,online
O102996,2025-07-27,MG001,C200,200.92,3,C5342,IN_STORE
O104406,2025-08-20,MG001,A200,58.5,2,C9602,store
O101806,2025-07-05,MG001,C100,136.77,4,C9536,MarketPlace
O100445,2025-06-08,MG001,C200,200.4,2,C9920,in_store
O102151,2025-07-12,SP002,A200,65.23,1,C9051,in_store
O100699,2025-06-13,MG001,B100,85.63,1,C2215,market_place
O100205,2025-06-04,SP002,B200,118.78,3,C4919,marketplace
O101819,2025-07-06,SP001,A100,38.7,4,C5661,MarketPlace
O101851,2025-07-06,SP002,C100,1470.9,4,C9871,online
O100823,2025-06-15,MG001,C200,198.69,1,C5215,in_store
O102698,2025-07-22,SP002,A200,574.9,3,C3332,Online
O104853,2025-08-28,SP001,B100,79.12,1,C4130,market_place
O100695,2025-06-13,MG001,C100,137.59,4,C2077,on-line
O103028,2025-07-28,RJ001,B100,786.9,5,C7834,market_place
O101640,2025-07-03,SP001,C100,170.04,2,C8780,marketplace
O100522,2025-06-10,SP001,A200,0.0,4,C4460,store
O103101,2025-07-30,SP001,B100,83.59,1,C7926,market_place
O104094,2025-08-16,SP001,B100,75.66,1,C1265,store
O101417,2025-06-28,SP002,B100,75.79,1,C7333,on-line
O102084,2025-07-11,SP002,C200,211.8,1,C2467,market_place
O102674,2025-07-21,MG001,A200,57.31,1,C5467,Online
O104106,2025-08-16,SP002,A100,39.74,2,C2468,online
O103623,2025-08-07,MG001,C200,190.02,1,C7025,online
O101831,2025-07-06,SP001,B100,82.79,1,C8548,store
O102491,2025-07-18,MG001,A200,55.68,2,C7162,Online
O103257,2025-08-02,SP001,A200,55.2,2,C8184,online
O101343,2025-06-26,RJ001,B200,121.86,3,C9849,market_place
O102296,2025-07-15,SP001,A100,40.54,1,C6085,store
O103513,2025-08-06,SP001,B200,120.63,5,C3748,in_store
O101813,2025-07-05,MG001,C100,153.91,2,C1590,Online
O104760,2025-08-26,SP002,C100,143.75,2,C7088,in_store
O103209,2025-08-01,SP001,C100,153.78,1,C1260,In-Store
O103989,2025-08-14,SP001,C100,152.23,3,C3050,store
O102269,2025-07-14,SP002,A100,37.27,4,C6095,online
O103839,11/08/2025,SP002,B200,113.89,3,C6476,In-Store
O103447,2025-08-04,MG001,B200,110.65,1,C3915,store
O101325,2025-06-26,SP001,B100,77.64,2,C2770,in_store
O103559,2025-08-06,MG001,B200,120.84,4,C5724,marketplace
O101250,2025-06-24,RJ001,A200,57.35,1,C3430,store
O104973,2025-08-30,SP002,B100,80.63,2,C5947,market_place
O102544,2025-07-19,RJ001,C100,146.12,1,C3440,online
O104714,2025-08-25,RJ001,A100,39.04,3,C2210,online
O101947,2025-07-08,SP002,C100,159.89,3,C5458,In-Store
O101226,2025-06-24,SP001,B100,75.49,3,C7164,on-line
O104612,2025-08-24,SP001,C200,211.94,1,C5739,in_store
O100011,2025-06-01,SP001,C100,147.29,2,C1106,store
O103525,2025-08-06,SP001,A200,61.8,1,C1068,Online
O102599,2025-07-20,RJ001,C200,197.7,2,C7745,In-Store
O101291,2025-06-25,RJ001,B100,84.79,2,C3885,on-line
O102456,2025-07-18,SP001,C200,190.27,5,C5896,online
O104855,2025-08-28,SP002,B100,77.89,2,C7214,Online
O103650,2025-08-08,RJ001,B100,77.42,3,C4196,MarketPlace
O104004,2025-08-14,SP002,C200,205.66,2,C4937,online
O101923,2025-07-07,MG001,A200,60.1,1,C8480,MarketPlace
O104352,2025-08-20,SP001,C100,145.64,1,C7159,online
O104046,2025-08-15,SP001,C200,209.55,1,C1934,online
O101707,2025-07-04,SP001,B100,83.7,2,C9824,on-line
O103404,2025-08-04,SP001,A200,58.18,1,C4369,on-line
O101435,2025-06-28,RJ001,B100,80.73,3,C6327,market_place
O101014,2025-06-20,SP001,B200,128.69,2,C5775,In-Store
O103231,2025-08-01,SP002,C200,193.78,1,C3875,marketplace
O103184,2025-07-31,RJ001,B200,121.35,2,C7676,on-line
O101605,2025-07-02,SP002,C200,198.37,4,C4275,ONLINE
O102217,2025-07-13,SP002,A100,39.5,4,C5496,marketplace
O103464,2025-08-05,SP001,B200,125.78,1,C2979,IN_STORE
O103849,2025-08-11,SP002,A200,59.83,2,C8303,MarketPlace
O100732,2025/06/14,SP002,A100,41.1,1,C7293,store
O102887,2025-07-26,SP001,A200,58.91,1,C6367,MarketPlace
O101503,2025-06-30,SP002,C100,157.64,1,C3247,market_place
O102335,2025-07-15,MG001,C100,135.91,2,C7622,MarketPlace
O100267,2025-06-05,MG001,C100,153.84,2,C9464,online
O104861,2025-08-28,SP002,B100,76.97,3,C9026,ONLINE
O104374,2025-08-20,RJ001,A200,60.38,1,C9115,MarketPlace
O101236,2025-06-24,SP002,A100,36.85,1,C2020,marketplace
O100211,2025-06-04,RJ001,C200,201.55,2,C4505,online
O103766,2025-08-10,SP002,A200,60.82,1,C7013,online
O101168,2025-06-22,MG001,A100,40.8,1,C9185,ONLINE
O100407,2025-06-08,SP002,A100,37.94,2,C7484,market_place
O104361,2025-08-20,SP002,C100,154.55,1,C7113,market_place
O104654,2025-08-24,RJ001,A200,60.89,2,C1583,marketplace
O104516,2025-08-22,MG001,A200,56.04,6,C8062,market_place
O101241,2025-06-24,SP002,A200,59.46,1,C4321,Online
O103943,2025-08-13,SP001,B200,117.58,3,C8838,marketplace
O103204,2025-08-01,SP001,B200,118.75,1,C9270,ONLINE
O101313,2025-06-25,MG001,B200,117.55,3,C5825,store
O100139,2025-06-03,SP001,A100,41.6,3,C3442,marketplace
O102668,2025-07-21,RJ001,B100,77.48,1,C8799,market_place
O103095,2025-07-30,SP001,C100,161.26,1,C5651,MarketPlace
O104173,2025-08-17,SP001,B200,112.63,2,C7552,market_place
O104121,2025-08-16,RJ001,A100,37.91,1,C1535,in_store
O101079,2025-06-21,SP002,C200,196.89,4,C3838,market_place
O100017,2025-06-01,SP001,A100,41.06,2,C8527,MarketPlace
O104976,2025-08-30,SP002,C200,211.63,1,C2298,marketplace
O104536,2025-08-23,SP001,A100,38.8,2,C6259,store
O103995,2025-08-14,SP001,B200,114.34,1,C1895,Online
O104483,2025-08-22,SP001,B200,112.61,5,C4902,online
O103418,2025-08-04,SP002,B200,120.55,1,C3942,Online
O102133,2025-07-12,SP001,C100,0.0,4,C4314,MarketPlace
O100336,2025-06-07,SP001,A200,54.48,5,C7744,store
O104295,2025-08-19,SP001,C200,184.38,2,C6769,ONLINE
O102129,2025-07-12,SP001,B200,122.38,2,,ONLINE
O102193,2025-07-13,SP001,B100,74.71,1,C3960,marketplace
O101504,2025-06-30,SP002,B200,115.99,1,C9381,Online
O100843,2025-06-16,SP001,A200,54.16,3,C7121,In-Store
O102248,2025-07-13,MG001,A200,61.84,3,C6434,marketplace
O102912,2025-07-26,SP002,C200,188.22,2,C7283,Online
O103281,2025-08-02,SP002,B100,82.8,1,C8140,marketplace
O101176,2025-06-23,SP001,B100,78.11,2,C1652,on-line
O102969,2025-07-27,SP002,B100,74.09,1,C2574,marketplace
O103867,2025-08-11,RJ001,C100,0.0,4,C7567,In-Store
O100515,2025-06-10,SP001,B200,110.63,2,C4531,IN_STORE
O104491,2025-08-22,SP002,C100,147.29,2,C5001,MarketPlace
O103771,2025-08-10,SP002,C100,144.85,2,C5752,on-line
O103262,2025-08-02,SP001,A200,58.53,1,C8240,online
O102761,2025-07-23,RJ001,C100,146.8,1,C9856,in_store
O101146,2025-06-22,SP002,A100,36.92,3,C3165,store
O102504,2025-07-19,SP001,A100,40.54,1,C2567,marketplace
O103523,2025-08-06,SP001,A100,39.13,4,C3238,in_store
O103760,2025-08-10,SP001,C200,210.18,1,C7962,on-line
O102686,2025-07-21,MG001,B200,120.97,3,C6575,IN_STORE
O104447,2025-08-21,RJ001,C100,1475.6,3,C3083,on-line
O103932,2025-08-13,SP001,A100,40.08,1,C3475,marketplace
O100405,2025-06-08,SP001,A200,59.7,1,C6881,in_store
O101246,2025-06-24,SP002,B100,85.34,2,C8404,Online
O102679,2025-07-21,MG001,A100,39.11,1,C3738,marketplace
O102659,2025-07-21,SP002,A200,59.48,1,C1040,online
O103017,2025-07-28,SP002,B200,121.11,2,C1321,store
O102519,2025-07-19,SP002,C200,2052.6,4,C6340,In-Store
O101067,2025-06-21,SP001,C100,156.42,3,C7431,store
O102382,2025-07-16,RJ001,C100,141.52,2,C5509,IN_STORE
O104252,2025-08-18,SP002,A200,58.06,1,C7317,In-Store
O101160,2025-06-22,RJ001,A200,54.8,1,C5537,online
O100001,2025-06-01,SP001,C200,1966.6999999999998,1,C1409,on-line
O101554,2025-07-01,SP002,A200,60.59,1,C7203,MarketPlace
O102875,2025-07-25,MG001,C200,203.76,4,C8426,In-Store
O103924,2025-08-12,MG001,A200,53.16,1,C7314,IN_STORE
O101479,2025-06-29,RJ001,B100,77.98,2,C2682,online
O101222,2025-06-24,SP001,A200,58.77,1,C9954,MarketPlace
O101656,03/07/2025,SP002,A200,55.95,1,C8130,MarketPlace
O103543,2025-08-06,RJ001,A200,58.32,1,C3644,market_place
O102345,2025-07-15,MG001,C100,136.95,1,C6902,in_store
O101687,2025-07-03,MG001,C100,148.19,2,C2198,In-Store
O104345,2025-08-20,SP001,B100,75.73,4,C6091,In-Store
O102312,2025-07-15,SP002,A200,57.31,4,C4992,MarketPlace
O103726,2025-08-09,RJ001,B100,77.81,1,C3397,IN_STORE
O100978,2025-06-19,SP002,B100,77.4,3,C5478,online
O104068,2025-08-15,RJ001,B100,77.13,2,C3885,IN_STORE
O103806,2025-08-10,MG001,C200,187.09,1,C1852,on-line
O103059,2025-07-29,SP001,C100,145.86,2,C9311,on-line
O101565,2025-07-01,SP002,B100,76.2,3,C1889,In-Store
O104825,2025-08-27,RJ001,A100,39.02,1,C7054,ONLINE
O103213,2025-08-01,SP001,B200,120.8,5,C9011,marketplace
O102365,2025-07-16,SP002,A100,42.86,1,C2449,MarketPlace
O100877,2025-06-16,MG001,A200,59.94,1,C8546,ONLINE
O103675,2025-08-08,MG001,A100,34.32,2,C2999,online
O101208,2025-06-23,RJ001,B100,79.72,2,C3458,store
O102654,2025-07-21,SP002,C200,193.2,3,C3243,market_place
O103386,2025-08-03,MG001,A200,57.18,2,C7404,store
O104637,2025-08-24,SP002,A100,36.6,1,C1651,market_place
O102337,2025-07-15,MG001,B100,75.49,1,C1870,MarketPlace
O104660,2025-08-24,RJ001,B100,79.61,2,C4253,ONLINE
O102869,2025-07-25,RJ001,B100,71.19,1,C9055,on-line
O101405,28/06/2025,SP001,B200,124.17,1,C9589,ONLINE
O104770,2025-08-26,RJ001,A100,40.42,3,C6109,on-line
O100734,2025-06-14,SP002,A200,65.16,2,C6123,IN_STORE
O100013,2025-06-01,SP001,B100,81.92,1,C3547,in_store
O101329,2025-06-26,SP001,B200,119.33,2,C9946,In-Store
O100914,2025-06-17,MG001,A200,54.79,3,C2922,market_place
O100802,2025-06-15,RJ001,A200,57.36,1,C4814,marketplace
O103503,2025-08-05,MG001,A200,60.91,2,C2503,ONLINE
O100731,2025-06-14,SP002,A200,54.82,1,C2586,ONLINE
O103538,2025-08-06,SP002,A200,60.72,1,C1565,IN_STORE
O101779,2025-07-05,SP002,B200,119.17,2,C5170,Online
O103307,2025-08-02,RJ001,A200,57.11,1,C8215,IN_STORE
O101297,2025-06-25,RJ001,C100,144.73,1,C3876,IN_STORE
O101101,2025-06-21,MG001,B200,122.32,1,C4882,online
O100400,2025-06-08,SP001,A200,56.45,5,C8237,online
O100041,2025-06-01,RJ001,B100,72.87,1,C8019,market_place
O104224,2025-08-17,MG001,B100,78.49,7,C8138,marketplace
O101215,2025-06-23,MG001,A100,39.26,1,C2129,store
O101271,2025-06-25,SP001,B200,117.08,4,C1567,Online
O103629,2025-08-08,SP001,C100,150.9,4,C4639,market_place
O101348,2025-06-26,RJ001,A100,38.94,3,C2435,store
O102485,2025-07-18,RJ001,A100,43.57,1,C3841,marketplace
O101953,2025-07-08,SP002,C200,212.99,2,C1134,in_store
O101193,2025-06-23,SP002,B200,118.64,1,C9568,store
O105076,2025-08-31,MG001,C200,201.78,3,C5992,online
O103207,2025-08-01,SP001,B100,80.78,4,C6269,ONLINE
O104990,2025-08-30,RJ001,C100,158.17,2,C6212,MarketPlace
O103631,2025-08-08,SP001,C100,144.48,2,C6176,store
O105083,2025-08-31,MG001,A200,53.04,3,C1197,MarketPlace
O101142,2025-06-22,SP002,A200,53.46,1,C2276,IN_STORE
O101262,2025-06-24,MG001,A100,41.79,2,C2056,on-line
O103507,2025-08-05,MG001,B100,82.22,2,C4236,ONLINE
O102897,2025-07-26,SP001,C100,153.82,2,C1231,on-line
O103680,2025-08-09,SP001,B200,124.02,1,C8105,marketplace
O101228,2025-06-24,SP001,A100,38.71,1,C9680,ONLINE
O101477,2025-06-29,RJ001,C200,183.25,1,C5076,market_place
O100406,2025-06-08,SP001,C100,145.61,1,C5837,in_store
O104564,2025-08-23,SP002,B200,121.32,3,C7139,marketplace
O101900,2025-07-07,SP002,B100,71.9,1,C6136,Online
O104113,2025-08-16,SP002,C100,142.61,2,C2875,store
O104009,2025-08-14,SP002,B100,78.69,2,C9195,store
O101182,2025-06-23,SP001,B100,82.5,3,C6077,Online
O105041,2025-08-31,SP002,B100,81.52,3,C5800,Online
O103322,2025-08-02,MG001,A200,55.82,1,C4107,online
O102265,2025-07-14,SP001,B100,82.4,2,C3347,In-Store
O100972,2025-06-19,SP001,B100,77.58,4,C3292,store
O101870,2025-07-06,MG001,A200,57.24,1,C7099,IN_STORE
O102249,2025-07-13,MG001,B100,83.14,1,C3446,Online
O105079,2025-08-31,MG001,C200,201.6,2,C3106,MarketPlace
O102501,2025-07-19,SP001,C100,157.25,4,C5934,on-line
O103801,2025-08-10,MG001,B100,79.22,1,C9222,IN_STORE
O101447,2025-06-28,MG001,B100,82.11,5,C3967,on-line
O103450,04/08/2025,MG001,B200,114.76,6,C1782,market_place
O103416,2025-08-04,SP002,C200,197.99,2,C5873,marketplace
O100101,2025-06-02,SP002,A200,62.41,4,C5861,ONLINE
O104519,2025-08-22,MG001,A100,42.65,4,C6508,market_place
O100369,2025-06-07,MG001,A200,56.79,1,C1715,in_store
O104923,2025-08-29,SP002,A100,42.24,5,C4769,MarketPlace
O103013,2025-07-28,SP001,A200,61.77,3,C5930,on-line
O102362,2025-07-16,SP001,C100,161.56,1,C2311,In-Store
O102141,2025-07-12,SP002,B100,83.59,1,C5485,in_store
O101973,2025-07-08,MG001,B100,71.81,2,C4568,online
O103453,2025-08-05,SP001,B200,110.84,2,C1076,ONLINE
O100014,2025-06-01,SP001,A200,59.51,1,C2674,store
O104783,2025-08-26,MG001,A100,38.43,4,C3497,market_place
O104541,2025-08-23,SP001,B200,116.45,4,C2303,online
O101653,2025-07-03,SP002,A100,38.65,1,C2072,market_place
O102964,2025-07-27,SP002,A200,55.33,1,C7592,in_store
O103183,2025-07-31,RJ001,C100,137.26,1,C2072,in_store
O103020,2025-07-28,SP002,A100,0.0,1,C1129,In-Store
O101322,2025-06-26,SP001,C200,185.28,3,C6500,online
O102314,2025-07-15,SP002,B200,115.34,2,C6582,ONLINE
O104510,2025-08-22,RJ001,B100,77.38,1,C7294,in_store
O103990,2025-08-14,SP001,C200,188.7,1,C7560,on-line
O101199,2025-06-23,SP002,B100,76.64,2,C2262,marketplace
O105065,2025-08-31,RJ001,A200,60.98,1,C2591,In-Store
O100498,2025-06-09,MG001,B100,77.97,4,C4705,market_place
O103902,2025-08-12,SP002,A200,56.78,3,C4077,in_store
O101433,2025-06-28,RJ001,B100,75.29,3,C2771,market_place
O104042,2025/08/15,SP001,B200,121.03,3,C9396,store
O104991,2025-08-30,RJ001,A100,38.95,3,C4683,online
O103181,2025-07-31,RJ001,B200,121.9,5,C5412,Online
O102860,2025-07-25,SP002,B100,79.76,2,C7302,MarketPlace
O104712,2025-08-25,RJ001,B200,125.02,3,C7565,marketplace
O100926,2025-06-18,SP001,A100,42.39,1,C7841,store
O102185,2025-07-12,MG001,C100,148.68,1,C7292,marketplace
O100597,2025-06-11,MG001,B200,116.79,2,C7026,online
O102408,2025-07-17,SP001,B200,104.48,1,C4961,MarketPlace
O101276,2025-06-25,SP001,B200,126.01,2,C7868,ONLINE
O102016,2025-07-09,MG001,C200,210.58,3,C9615,IN_STORE
O100209,2025-06-04,RJ001,C100,136.86,3,C3267,on-line
O102678,2025-07-21,MG001,C100,160.52,3,C4002,Online
O103010,2025-07-28,SP001,A100,35.97,2,C8882,ONLINE
O104187,2025/08/17,SP002,B100,78.92,2,C1490,store
O103520,2025-08-06,SP001,B100,81.63,3,C8596,In-Store
O103179,2025-07-31,RJ001,A200,58.43,2,C4874,market_place
O104938,2025-08-29,RJ001,C200,183.41,2,C1189,store
O103258,2025-08-02,SP001,A100,42.4,2,C8314,MarketPlace
O102773,2025-07-23,MG001,C100,153.19,2,C9301,ONLINE
O101070,2025-06-21,SP001,C200,190.76,4,C5873,marketplace
O104127,2025-08-16,RJ001,A100,35.4,2,C8030,market_place
O104867,2025-08-28,SP002,C200,169.17,2,C6683,store
O101202,2025-06-23,RJ001,C100,156.27,1,C7024,Online
O100694,2025-06-13,MG001,B200,121.03,1,,market_place
O104262,2025-08-18,RJ001,C200,214.47,1,C8416,marketplace
O104629,2025-08-24,SP001,A100,37.59,4,C5666,IN_STORE
O101875,2025-07-06,MG001,A200,58.55,1,C8081,MarketPlace
O104256,2025-08-18,SP002,A200,59.35,1,C6032,MarketPlace
O100715,2025-06-14,SP001,A100,39.34,1,C5336,on-line
O100411,2025-06-08,SP002,A200,60.79,1,C4115,MarketPlace
O102850,2025-07-25,SP002,B100,82.01,1,C1916,MarketPlace
O103392,2025-08-03,MG001,A200,61.17,2,C3910,Online
O102307,2025-07-15,SP002,C100,151.32,3,C7646,ONLINE
O102636,2025-07-21,SP001,C100,149.97,5,C4185,in_store
O103303,2025-08-02,RJ001,C200,192.73,5,C4363,store
O101402,2025-06-28,SP001,C100,1389.4,1,C1920,In-Store
O104331,2025-08-19,MG001,B200,120.26,2,C4560,on-line
O100555,2025-06-10,MG001,B100,78.19,4,C8404,IN_STORE
O103146,2025-07-31,SP001,B200,123.49,1,C8357,MarketPlace
O101213,2025-06-23,MG001,A100,41.59,1,C1862,MarketPlace
O102615,20/07/2025,MG001,C200,208.35,1,C6633,in_store
O103304,2025-08-02,RJ001,B200,109.66,4,C1110,online
O101496,2025-06-29,MG001,C200,216.92,1,C7828,ONLINE
O101857,2025-07-06,RJ001,A100,39.17,4,C7933,market_place
O104334,2025-08-19,MG001,A100,40.22,2,C6771,store
O101727,2025-07-04,RJ001,A100,39.65,3,C4387,marketplace
O103586,2025-08-07,SP002,C200,199.3,2,C1420,Online
O103241,2025/08/01,MG001,B100,76.16,3,C9491,online
O102716,2025-07-22,MG001,C100,145.92,3,C4138,online
O102344,2025-07-15,MG001,B200,129.9,1,C4083,online
O102455,2025-07-18,SP001,C100,146.64,1,C7294,Online
O100862,2025-06-16,SP002,A100,39.3,2,C6644,IN_STORE
O103862,2025-08-11,RJ001,A100,41.42,1,C1996,marketplace
O103705,2025-08-09,SP002,C200,210.1,1,C4884,ONLINE
O102988,2025-07-27,RJ001,A100,39.39,3,C5151,In-Store
O102409,2025-07-17,SP001,C200,207.23,5,C4193,MarketPlace
O100118,2025-06-02,MG001,A100,38.7,8,C2638,In-Store
O102857,2025-07-25,SP002,A100,37.52,1,C1570,marketplace
O101549,2025-07-01,SP001,A100,39.43,3,C3571,MarketPlace
O100675,2025-06-13,SP002,A100,41.28,2,C3255,MarketPlace
O100992,2025-06-19,RJ001,B200,118.19,2,C1430,ONLINE
O100790,2025-06-15,SP002,B100,77.22,4,C6714,In-Store
O100976,2025-06-19,SP002,A200,54.91,4,C6580,Online
O101911,2025-07-07,RJ001,B200,125.23,4,C1881,marketplace
O101311,2025-06-25,MG001,A200,57.41,3,C6846,market_place
O104292,2025-08-19,SP001,C200,193.33,1,C8011,in_store
O101747,2025-07-05,SP001,B200,107.3,1,C8844,MarketPlace
O104248,2025-08-18,SP002,A200,63.84,4,C9644,MarketPlace
O100175,2025-06-03,MG001,B200,120.07,1,C7211,MarketPlace
O104868,2025-08-28,SP002,C200,194.97,1,C5729,marketplace
O104098,2025-08-16,SP001,B200,116.11,3,C6770,IN_STORE
O100863,2025-06-16,SP002,C200,209.77,3,C9866,on-line
O101178,2025-06-23,SP001,B100,80.65,4,C9209,MarketPlace
O102539,2025-07-19,RJ001,A100,37.59,3,C9548,store
O101904,2025-07-07,SP002,C200,205.51,1,C9535,MarketPlace
O102412,2025-07-17,SP001,C200,185.36,4,C2113,on-line
O101558,2025-07-01,SP002,B100,73.87,4,C9148,ONLINE
O100125,2025-06-02,MG001,A100,42.01,3,C5905,MarketPlace
O100818,2025-06-15,RJ001,B100,79.87,1,C8444,store
O101608,2025-07-02,SP002,A100,41.39,1,C5835,marketplace
O104395,2025-08-20,RJ001,C200,217.29,3,C7409,IN_STORE
O102713,2025-07-22,RJ001,A200,52.73,4,C4962,MarketPlace
O104240,2025-08-18,SP001,B100,73.73,4,C2356,MarketPlace
O105015,2025-08-31,SP001,A200,54.39,1,C5740,online
O100359,2025/06/07,RJ001,C200,188.05,1,C2143,Online
O103655,2025-08-08,RJ001,C100,142.33,5,C8239,online
O104727,2025-08-25,MG001,B100,87.04,1,C9736,market_place
O101170,2025-06-22,MG001,C100,144.29,2,C6916,Online
O103811,2025-08-10,MG001,B200,122.03,1,C3498,online
O102814,2025-07-24,SP002,A200,60.49,2,C9457,ONLINE
O101838,2025-07-06,SP001,C200,200.11,1,C5067,IN_STORE
O100404,2025-06-08,SP001,B200,120.0,3,C2747,IN_STORE
O102407,2025-07-17,SP001,A100,40.4,2,C7408,store
O104223,2025-08-17,MG001,A100,41.03,4,C2722,on-line
O103782,2025-08-10,RJ001,A100,39.43,7,C9061,store
O104457,2025-08-21,MG001,B100,79.85,3,C1928,IN_STORE
O102526,2025-07-19,SP002,A100,41.17,1,,store
O104824,2025-08-27,RJ001,C200,213.25,2,C9938,marketplace
O102878,2025-07-25,MG001,C200,195.49,1,C3229,IN_STORE
O104929,2025-08-29,SP002,B100,84.72,4,C8875,store
O104013,2025-08-14,RJ001,B100,78.07,2,C9250,in_store
O104081,2025-08-15,MG001,A100,38.59,3,C3369,marketplace
O103628,2025-08-08,SP001,B100,78.32,2,C3069,store
O100552,2025-06-10,MG001,B200,119.85,1,C5961,marketplace
O104832,2025-08-27,MG001,B100,78.41,6,C1273,on-line
O103361,2025-08-03,SP002,B100,79.26,1,C6394,online
